Chunk_size,Chunk_Overlap,Time,Story Number,Question Number,EM,Precision,Recall,F1
cosine,"[1, 2]",2511.655392885208,1,2,0,0,0,0
cosine,"[1, 2]",2511.695373773575,1,3,0,0,0,0
cosine,"[1, 2]",2511.7315089702606,1,4,0,0,0,0
cosine,"[1, 2]",2511.769203901291,1,5,0,0,0,0
cosine,"[1, 2]",2511.815531015396,1,7,0,0,0,0
cosine,"[1, 2]",2512.028533935547,2,0,0,0,0,0
cosine,"[1, 2]",2512.0624918937683,2,2,0,0,0,0
cosine,"[1, 2]",2512.0952548980713,2,5,0,0,0,0
cosine,"[1, 2]",2512.1465108394623,2,7,0,0,0,0
cosine,"[1, 2]",2512.1883919239044,2,8,0,0,0,0
cosine,"[1, 2]",2512.3312287330627,3,0,0,0,0,0
cosine,"[1, 2]",2512.371580839157,3,1,0,0,0,0
cosine,"[1, 2]",2512.411008834839,3,2,0,0,0,0
cosine,"[1, 2]",2512.4457638263702,3,3,0,0,0,0
cosine,"[1, 2]",2512.4806957244873,3,4,0,0,0,0
cosine,"[1, 2]",2512.5201799869537,3,6,0,0,0,0
cosine,"[1, 2]",2512.5476689338684,3,7,0,0,0,0
cosine,"[1, 2]",2512.687034845352,4,0,0,0,0,0
cosine,"[1, 2]",2512.7275488376617,4,2,0,0,0,0
cosine,"[1, 2]",2512.7651646137238,4,3,0,0,0,0
cosine,"[1, 2]",2531.1043088436127,4,5,0,0,0,0
cosine,"[1, 2]",2531.1349267959595,4,6,0,0,0,0
cosine,"[1, 2]",2549.5490918159485,4,7,0,0.5,1.0,0.6666666666666666
cosine,"[1, 2]",2549.796348810196,5,0,0,0,0,0
cosine,"[1, 2]",2549.828366756439,5,1,0,0,0,0
cosine,"[1, 2]",2564.9269137382507,5,2,0,0.5,1.0,0.6666666666666666
cosine,"[1, 2]",2564.9694628715515,5,4,0,0,0,0
cosine,"[1, 2]",2579.684489965439,5,7,1,1.0,1.0,1.0
cosine,"[1, 2]",2579.7178087234497,5,8,0,0,0,0
cosine,"[1, 2]",2579.995059967041,6,0,0,0,0,0
cosine,"[1, 2]",2596.737863779068,6,1,0,0,0,0
cosine,"[1, 2]",2596.7716097831726,6,4,0,0,0,0
cosine,"[1, 2]",2596.8131058216095,6,5,0,0,0,0
cosine,"[1, 2]",2596.8569028377533,6,6,0,0,0,0
cosine,"[1, 2]",2596.9012248516083,6,7,0,0,0,0
cosine,"[1, 2]",2612.5841789245605,7,4,1,1.0,1.0,1.0
cosine,"[1, 2]",2612.6146659851074,7,7,0,0,0,0
cosine,"[1, 2]",2627.3707337379456,7,10,0,0.3333333333333333,0.16666666666666666,0.2222222222222222
cosine,"[1, 2]",2642.3510358333588,7,11,1,1.0,1.0,1.0
cosine,"[1, 2]",2642.5003378391266,8,2,0,0,0,0
cosine,"[1, 2]",2642.5309607982635,8,4,0,0,0,0
cosine,"[1, 2]",2660.948535680771,8,5,1,1.0,1.0,1.0
cosine,"[1, 2]",2660.98131775856,8,6,0,0,0,0
cosine,"[1, 2]",2661.019363641739,8,7,0,0,0,0
cosine,"[1, 2]",2661.063597679138,8,8,0,0,0,0
cosine,"[1, 2]",2661.1058559417725,8,9,0,0,0,0
cosine,"[1, 2]",2661.1483986377716,8,10,0,0,0,0
cosine,"[1, 2]",2677.4854667186737,9,0,0,0,0,0
cosine,"[1, 2]",2677.518917798996,9,1,0,0,0,0
cosine,"[1, 2]",2677.5557718276978,9,2,0,0,0,0
cosine,"[1, 2]",2677.585428953171,9,3,0,0,0,0
cosine,"[1, 2]",2677.6268589496613,9,4,0,0,0,0
cosine,"[1, 2]",2677.670399904251,9,5,0,0,0,0
cosine,"[1, 2]",2677.7098639011383,9,6,0,0,0,0
cosine,"[1, 2]",2677.7523777484894,9,7,0,0,0,0
cosine,"[1, 2]",2677.790889978409,9,8,0,0,0,0
cosine,"[1, 2]",2677.9660170078278,10,0,0,0,0,0
cosine,"[1, 2]",2678.0108919143677,10,1,0,0,0,0
cosine,"[1, 2]",2678.0502858161926,10,2,0,0,0,0
cosine,"[1, 2]",2678.089902639389,10,4,0,0,0,0
cosine,"[1, 2]",2678.1300716400146,10,5,0,0,0,0
cosine,"[1, 2]",2678.169519662857,10,6,0,0,0,0
cosine,"[1, 2]",2678.2098557949066,10,8,0,0,0,0
cosine,"[1, 2]",2678.404478788376,11,1,0,0,0,0
cosine,"[1, 2]",2678.445793867111,11,2,0,0,0,0
cosine,"[1, 2]",2678.4861686229706,11,3,0,0,0,0
cosine,"[1, 2]",2678.525473833084,11,4,0,0,0,0
cosine,"[1, 2]",2678.56299495697,11,5,0,0,0,0
cosine,"[1, 2]",2678.599837779999,11,6,0,0,0,0
cosine,"[1, 2]",2678.770469903946,12,0,0,0,0,0
cosine,"[1, 2]",2678.8146936893463,12,1,0,0,0,0
cosine,"[1, 2]",2678.8533577919006,12,2,0,0,0,0
cosine,"[1, 2]",2678.8884947299957,12,3,0,0,0,0
cosine,"[1, 2]",2678.918611764908,12,4,0,0,0,0
cosine,"[1, 2]",2678.9618327617645,12,5,0,0,0,0
cosine,"[1, 2]",2679.001924753189,12,6,0,0,0,0
cosine,"[1, 2]",2679.0392677783966,12,7,0,0,0,0
cosine,"[1, 2]",2679.331312894821,13,2,0,0,0,0
cosine,"[1, 2]",2679.368988752365,13,3,0,0,0,0
cosine,"[1, 2]",2679.409592628479,13,4,0,0,0,0
cosine,"[1, 2]",2697.2213208675385,13,6,0,0,0,0
cosine,"[1, 2]",2697.254879951477,13,7,0,0,0,0
cosine,"[1, 2]",2697.3327898979187,13,8,0,0,0,0
cosine,"[1, 2]",2697.634486913681,14,0,0,0,0,0
cosine,"[1, 2]",2697.6727979183197,14,1,0,0,0,0
cosine,"[1, 2]",2697.7131378650665,14,2,0,0,0,0
cosine,"[1, 2]",2697.7504358291626,14,3,0,0,0,0
cosine,"[1, 2]",2697.789774656296,14,4,0,0,0,0
cosine,"[1, 2]",2697.8306448459625,14,5,0,0,0,0
cosine,"[1, 2]",2697.869129896164,14,7,0,0,0,0
cosine,"[1, 2]",2698.138947725296,15,0,0,0,0,0
cosine,"[1, 2]",2698.175112962723,15,3,0,0,0,0
cosine,"[1, 2]",2698.218478679657,15,4,0,0,0,0
cosine,"[1, 2]",2698.258599758148,15,5,0,0,0,0
cosine,"[1, 2]",2698.3907327651978,16,1,0,0,0,0
cosine,"[1, 2]",2698.427578687668,16,2,0,0,0,0
cosine,"[1, 2]",2698.465475797653,16,3,0,0,0,0
cosine,"[1, 2]",2698.5029718875885,16,4,0,0,0,0
cosine,"[1, 2]",2698.8642938137054,17,0,0,0,0,0
cosine,"[1, 2]",2698.9039328098297,17,1,0,0,0,0
cosine,"[1, 2]",2698.942503929138,17,2,0,0,0,0
cosine,"[1, 2]",2698.974999666214,17,4,0,0,0,0
cosine,"[1, 2]",2699.0157198905945,17,5,0,0,0,0
cosine,"[1, 2]",2699.059994697571,17,7,0,0,0,0
cosine,"[1, 2]",2699.1040387153625,17,8,0,0,0,0
cosine,"[1, 2]",2699.20255279541,18,0,0,0,0,0
cosine,"[1, 2]",2715.0447459220886,18,5,0,0,0,0
cosine,"[1, 2]",2715.1165997982025,18,6,0,0,0,0
cosine,"[1, 2]",2730.268794775009,18,7,0,0.16666666666666666,0.07142857142857142,0.1
cosine,"[1, 2]",2743.0790457725525,18,8,0,0.4166666666666667,1.0,0.5882352941176471
cosine,"[1, 2]",2743.2054619789124,19,4,0,0,0,0
cosine,"[1, 2]",2743.2329897880554,19,5,0,0,0,0
cosine,"[1, 2]",2757.244460582733,19,6,0,0,0,0
cosine,"[1, 2]",2757.2736937999725,19,7,0,0,0,0
cosine,"[1, 2]",2757.308304786682,19,8,0,0,0,0
cosine,"[1, 2]",2757.3905007839203,20,0,0,0,0,0
cosine,"[1, 2]",2757.427204847336,20,1,0,0,0,0
cosine,"[1, 2]",2769.8468396663666,20,2,0,0.125,1.0,0.2222222222222222
cosine,"[1, 2]",2782.0004029273987,20,4,1,1.0,1.0,1.0
cosine,"[1, 2]",2794.6939640045166,20,7,1,1.0,1.0,1.0
cosine,"[1, 2]",2794.8458817005157,21,0,0,0,0,0
cosine,"[1, 2]",2807.4320356845856,21,1,0,0,0,0
cosine,"[1, 2]",2807.4632618427277,21,2,0,0,0,0
cosine,"[1, 2]",2807.498471736908,21,3,0,0,0,0
cosine,"[1, 2]",2807.5256776809692,21,4,0,0,0,0
cosine,"[1, 2]",2807.572732925415,21,5,0,0,0,0
cosine,"[1, 2]",2807.6166388988495,21,8,0,0,0,0
cosine,"[1, 2]",2807.773713827133,22,4,0,0,0,0
cosine,"[1, 2]",2826.211665868759,22,6,0,0,0,0
cosine,"[1, 2]",2826.2558677196503,22,8,0,0,0,0
cosine,"[1, 2]",2826.41747879982,23,1,0,0,0,0
cosine,"[1, 2]",2826.446630716324,23,2,0,0,0,0
cosine,"[1, 2]",2826.4956068992615,23,4,0,0,0,0
cosine,"[1, 2]",2826.5374279022217,23,6,0,0,0,0
cosine,"[1, 2]",2826.5789177417755,23,7,0,0,0,0
cosine,"[1, 2]",2844.132467985153,23,8,0,0,0,0
cosine,"[1, 2]",2844.3578407764435,24,1,0,0,0,0
cosine,"[1, 2]",2844.3899297714233,24,3,0,0,0,0
cosine,"[1, 2]",2844.4305758476257,24,5,0,0,0,0
cosine,"[1, 2]",2844.470098733902,24,6,0,0,0,0
cosine,"[1, 2]",2844.5089948177338,24,7,0,0,0,0
cosine,"[1, 2]",2844.5458858013153,24,9,0,0,0,0
cosine,"[1, 2]",2844.587260723114,24,10,0,0,0,0
cosine,"[1, 2]",2844.911600828171,25,1,0,0,0,0
cosine,"[1, 2]",2844.958561897278,25,2,0,0,0,0
cosine,"[1, 2]",2845.00226688385,25,3,0,0,0,0
cosine,"[1, 2]",2845.0622317790985,25,5,0,0,0,0
cosine,"[1, 2]",2845.0948328971863,25,6,0,0,0,0
cosine,"[1, 2]",2845.1383957862854,25,7,0,0,0,0
cosine,"[1, 2]",2845.1821076869965,25,8,0,0,0,0
cosine,"[1, 2]",2845.364096879959,26,1,0,0,0,0
cosine,"[1, 2]",2845.4062898159027,26,2,0,0,0,0
cosine,"[1, 2]",2845.4487137794495,26,3,0,0,0,0
cosine,"[1, 2]",2845.4923117160797,26,4,0,0,0,0
cosine,"[1, 2]",2845.52809882164,26,5,0,0,0,0
cosine,"[1, 2]",2845.578519821167,26,7,0,0,0,0
cosine,"[1, 2]",2845.621208667755,26,8,0,0,0,0
cosine,"[1, 2]",2845.941998720169,27,6,0,0,0,0
cosine,"[1, 2]",2846.1999468803406,28,0,0,0,0,0
cosine,"[1, 2]",2846.230983734131,28,2,0,0,0,0
cosine,"[1, 2]",2846.2645177841187,28,3,0,0,0,0
cosine,"[1, 2]",2846.3004117012024,28,4,0,0,0,0
cosine,"[1, 2]",2846.3365597724915,28,5,0,0,0,0
cosine,"[1, 2]",2846.374176979065,28,7,0,0,0,0
cosine,"[1, 2]",2846.4092469215393,28,8,0,0,0,0
cosine,"[1, 2]",2846.4429848194122,28,9,0,0,0,0
cosine,"[1, 2]",2846.485682964325,28,11,0,0,0,0
cosine,"[1, 2]",2846.5198068618774,28,12,0,0,0,0
cosine,"[1, 2]",2846.5630037784576,28,15,0,0,0,0
cosine,"[1, 2]",2846.604062795639,28,17,0,0,0,0
cosine,"[1, 2]",2846.653007745743,28,19,0,0,0,0
cosine,"[1, 2]",2846.697770833969,28,20,0,0,0,0
cosine,"[1, 2]",2846.7503926754,28,24,0,0,0,0
cosine,"[1, 2]",2846.7939949035645,28,25,0,0,0,0
cosine,"[1, 2]",2846.9516389369965,29,0,0,0,0,0
cosine,"[1, 2]",2846.981611967087,29,1,0,0,0,0
cosine,"[1, 2]",2847.062967777252,29,7,0,0,0,0
cosine,"[1, 2]",2847.2192318439484,30,1,0,0,0,0
cosine,"[1, 2]",2847.267827987671,30,4,0,0,0,0
cosine,"[1, 2]",2847.3064110279083,30,6,0,0,0,0
cosine,"[1, 2]",2847.3477387428284,30,7,0,0,0,0
cosine,"[1, 2]",2847.5251116752625,31,3,0,0,0,0
cosine,"[1, 2]",2847.5633738040924,31,7,0,0,0,0
cosine,"[1, 2]",2847.616094827652,31,9,0,0,0,0
cosine,"[1, 2]",2847.8746349811554,32,0,0,0,0,0
cosine,"[1, 2]",2847.9113149642944,32,1,0,0,0,0
cosine,"[1, 2]",2847.950472831726,32,3,0,0,0,0
cosine,"[1, 2]",2847.9925837516785,32,5,0,0,0,0
cosine,"[1, 2]",2848.0334208011627,32,6,0,0,0,0
cosine,"[1, 2]",2848.0631659030914,32,7,0,0,0,0
cosine,"[1, 2]",2848.1016199588776,32,9,0,0,0,0
cosine,"[1, 2]",2848.1435508728027,32,11,0,0,0,0
cosine,"[1, 2]",2848.4272577762604,33,0,0,0,0,0
cosine,"[1, 2]",2848.482719898224,33,2,0,0,0,0
cosine,"[1, 2]",2848.5263748168945,33,3,0,0,0,0
cosine,"[1, 2]",2848.568173646927,33,4,0,0,0,0
cosine,"[1, 2]",2848.6101586818695,33,5,0,0,0,0
cosine,"[1, 2]",2848.651802778244,33,7,0,0,0,0
cosine,"[1, 2]",2865.7704236507416,34,0,1,1.0,1.0,1.0
cosine,"[1, 2]",2882.6760528087616,34,2,0,0.07692307692307693,1.0,0.14285714285714288
cosine,"[1, 2]",2882.7164657115936,34,7,0,0,0,0
cosine,"[1, 2]",2883.000184774399,35,0,0,0,0,0
cosine,"[1, 2]",2883.043122768402,35,1,0,0,0,0
cosine,"[1, 2]",2883.082228899002,35,2,0,0,0,0
cosine,"[1, 2]",2883.1207418441772,35,3,0,0,0,0
cosine,"[1, 2]",2883.1586906909943,35,5,0,0,0,0
cosine,"[1, 2]",2883.2017316818237,35,6,0,0,0,0
cosine,"[1, 2]",2883.2431569099426,35,7,0,0,0,0
cosine,"[1, 2]",2883.285113811493,35,8,0,0,0,0
cosine,"[1, 2]",2883.4171738624573,36,0,0,0,0,0
cosine,"[1, 2]",2883.4565687179565,36,1,0,0,0,0
cosine,"[1, 2]",2883.4961698055267,36,3,0,0,0,0
cosine,"[1, 2]",2883.5352318286896,36,4,0,0,0,0
cosine,"[1, 2]",2883.5799849033356,36,8,0,0,0,0
cosine,"[1, 2]",2883.6300027370453,36,10,0,0,0,0
cosine,"[1, 2]",2883.670058965683,36,12,0,0,0,0
cosine,"[1, 2]",2883.731137752533,36,16,0,0,0,0
cosine,"[1, 2]",2883.7782106399536,36,19,0,0,0,0
cosine,"[1, 2]",2883.8371226787567,36,22,0,0,0,0
cosine,"[1, 2]",2883.8668637275696,36,23,0,0,0,0
cosine,"[1, 2]",2883.900694847107,36,24,0,0,0,0
cosine,"[1, 2]",2902.1065378189087,37,1,0,0,0,0
cosine,"[1, 2]",2920.431385755539,37,2,0,0,0,0
cosine,"[1, 2]",2920.462215900421,37,3,0,0,0,0
cosine,"[1, 2]",2933.247683763504,37,4,0,0,0,0
cosine,"[1, 2]",2933.2765188217163,37,5,0,0,0,0
cosine,"[1, 2]",2933.31329202652,37,6,0,0,0,0
cosine,"[1, 2]",2947.50372672081,37,8,1,1.0,1.0,1.0
cosine,"[1, 2]",2947.7500989437103,38,0,0,0,0,0
cosine,"[1, 2]",2947.798279762268,38,3,0,0,0,0
cosine,"[1, 2]",2947.8399188518524,38,4,0,0,0,0
cosine,"[1, 2]",2947.880416870117,38,5,0,0,0,0
cosine,"[1, 2]",2964.5908489227295,38,6,0,0,0,0
cosine,"[1, 2]",2976.1227748394012,38,8,0,0,0,0
cosine,"[1, 2]",2988.992709875107,39,1,0,0,0,0
cosine,"[1, 2]",2989.0237238407135,39,2,0,0,0,0
cosine,"[1, 2]",2989.097116947174,39,4,0,0,0,0
cosine,"[1, 2]",2989.1472539901733,39,6,0,0,0,0
cosine,"[1, 2]",2989.18932390213,39,7,0,0,0,0
cosine,"[1, 2]",2989.226113796234,39,8,0,0,0,0
cosine,"[1, 2]",2989.379341840744,40,0,0,0,0,0
cosine,"[1, 2]",2989.417366027832,40,1,0,0,0,0
cosine,"[1, 2]",3004.2287447452545,40,2,0,0,0,0
cosine,"[1, 2]",3004.261170864105,40,3,0,0,0,0
cosine,"[1, 2]",3004.2966878414154,40,4,0,0,0,0
cosine,"[1, 2]",3004.32501578331,40,6,0,0,0,0
cosine,"[1, 2]",3004.365335702896,40,8,0,0,0,0
cosine,"[1, 2]",3004.6764159202576,41,3,0,0,0,0
cosine,"[1, 2]",3004.718352794647,41,5,0,0,0,0
cosine,"[1, 2]",3004.762163877487,41,6,0,0,0,0
cosine,"[1, 2]",3004.805461883545,41,7,0,0,0,0
cosine,"[1, 2]",3004.979897737503,42,0,0,0,0,0
cosine,"[1, 2]",3005.009573698044,42,1,0,0,0,0
cosine,"[1, 2]",3005.0628159046173,42,3,0,0,0,0
cosine,"[1, 2]",3005.104300737381,42,5,0,0,0,0
cosine,"[1, 2]",3005.1448357105255,42,6,0,0,0,0
cosine,"[1, 2]",3005.1854157447815,42,7,0,0,0,0
cosine,"[1, 2]",3005.223381996155,42,8,0,0,0,0
cosine,"[1, 2]",3005.256999731064,42,9,0,0,0,0
cosine,"[1, 2]",3005.2964537143707,42,10,0,0,0,0
cosine,"[1, 2]",3005.329831838608,42,11,0,0,0,0
cosine,"[1, 2]",3005.501163959503,43,0,0,0,0,0
cosine,"[1, 2]",3020.050711631775,43,2,0,0,0,0
cosine,"[1, 2]",3020.130370616913,43,3,0,0,0,0
cosine,"[1, 2]",3032.5342469215393,43,5,0,0,0,0
cosine,"[1, 2]",3032.684425830841,44,0,0,0,0,0
cosine,"[1, 2]",3032.7129328250885,44,2,0,0,0,0
cosine,"[1, 2]",3032.76553273201,44,4,0,0,0,0
cosine,"[1, 2]",3032.8045558929443,44,5,0,0,0,0
cosine,"[1, 2]",3032.843394756317,44,6,0,0,0,0
cosine,"[1, 2]",3032.8756799697876,44,7,0,0,0,0
cosine,"[1, 2]",3033.0365257263184,45,1,0,0,0,0
cosine,"[1, 2]",3033.0763387680054,45,3,0,0,0,0
cosine,"[1, 2]",3046.3324270248413,45,4,0,0,0,0
cosine,"[1, 2]",3046.3741538524628,45,8,0,0,0,0
cosine,"[1, 2]",3046.5639328956604,46,0,0,0,0,0
cosine,"[1, 2]",3046.6086456775665,46,3,0,0,0,0
cosine,"[1, 2]",3046.649692773819,46,4,0,0,0,0
cosine,"[1, 2]",3046.702992916107,46,6,0,0,0,0
cosine,"[1, 2]",3046.7456777095795,46,7,0,0,0,0
cosine,"[1, 2]",3046.899053812027,47,1,0,0,0,0
cosine,"[1, 2]",3046.939876794815,47,2,0,0,0,0
cosine,"[1, 2]",3046.977084875107,47,3,0,0,0,0
cosine,"[1, 2]",3047.0123007297516,47,8,0,0,0,0
cosine,"[1, 2]",3047.0485796928406,47,9,0,0,0,0
cosine,"[1, 2]",3047.075870990753,47,10,0,0,0,0
cosine,"[1, 2]",3047.205221891403,48,0,0,0,0,0
cosine,"[1, 2]",3047.24298787117,48,1,0,0,0,0
cosine,"[1, 2]",3047.2824687957764,48,2,0,0,0,0
cosine,"[1, 2]",3047.315827846527,48,3,0,0,0,0
cosine,"[1, 2]",3047.3501319885254,48,4,0,0,0,0
cosine,"[1, 2]",3047.3886499404907,48,5,0,0,0,0
cosine,"[1, 2]",3047.4219419956207,48,6,0,0,0,0
cosine,"[1, 2]",3047.462244749069,48,7,0,0,0,0
cosine,"[1, 2]",3047.6001567840576,49,1,0,0,0,0
cosine,"[1, 2]",3047.6353149414062,49,2,0,0,0,0
cosine,"[1, 2]",3047.6712126731873,49,3,0,0,0,0
cosine,"[1, 2]",3047.70765376091,49,4,0,0,0,0
cosine,"[1, 2]",3060.1037538051605,49,7,0,0,0,0
cosine,"[1, 2]",3060.296539783478,50,2,0,0,0,0
cosine,"[1, 2]",3060.3399307727814,50,6,0,0,0,0
cosine,"[1, 2]",3076.4743568897247,51,1,0,0,0,0
cosine,"[1, 2]",3076.507185935974,51,3,0,0,0,0
cosine,"[1, 2]",3076.5430929660797,51,4,0,0,0,0
cosine,"[1, 2]",3076.588300704956,51,5,0,0,0,0
cosine,"[1, 2]",3076.6334929466248,51,6,0,0,0,0
cosine,"[1, 2]",3076.6713378429413,51,7,0,0,0,0
cosine,"[1, 2]",3076.938948869705,52,2,0,0,0,0
cosine,"[1, 2]",3076.9748158454895,52,3,0,0,0,0
cosine,"[1, 2]",3077.017255783081,52,4,0,0,0,0
cosine,"[1, 2]",3077.051121711731,52,6,0,0,0,0
cosine,"[1, 2]",3077.176548719406,53,1,0,0,0,0
cosine,"[1, 2]",3077.2176887989044,53,4,0,0,0,0
cosine,"[1, 2]",3077.255589723587,53,6,0,0,0,0
cosine,"[1, 2]",3077.293846845627,53,9,0,0,0,0
cosine,"[1, 2]",3077.3301067352295,53,10,0,0,0,0
cosine,"[1, 2]",3077.3631088733673,53,11,0,0,0,0
cosine,"[1, 2]",3077.5244727134705,54,0,0,0,0,0
cosine,"[1, 2]",3077.5610558986664,54,5,0,0,0,0
cosine,"[1, 2]",3077.7450737953186,55,0,0,0,0,0
cosine,"[1, 2]",3077.7881808280945,55,1,0,0,0,0
cosine,"[1, 2]",3094.900345802307,55,7,0,0,0,0
cosine,"[1, 2]",3095.043931722641,56,0,0,0,0,0
cosine,"[1, 2]",3095.071441888809,56,1,0,0,0,0
cosine,"[1, 2]",3095.108592748642,56,4,0,0,0,0
cosine,"[1, 2]",3095.1516287326813,56,5,0,0,0,0
cosine,"[1, 2]",3095.188330888748,56,6,0,0,0,0
cosine,"[1, 2]",3095.2267446517944,56,8,0,0,0,0
cosine,"[1, 2]",3112.3645129203796,57,1,0,0,0,0
cosine,"[1, 2]",3128.4182999134064,57,2,1,1.0,1.0,1.0
cosine,"[1, 2]",3145.484403848648,57,4,0,1.0,0.16666666666666666,0.2857142857142857
cosine,"[1, 2]",3162.551662683487,57,5,0,0,0,0
cosine,"[1, 2]",3180.7130148410797,57,7,0,0,0,0
cosine,"[1, 2]",3196.8069727420807,57,8,1,1.0,1.0,1.0
cosine,"[1, 2]",3206.6843798160553,58,0,1,1.0,1.0,1.0
cosine,"[1, 2]",3206.716723918915,58,1,0,0,0,0
cosine,"[1, 2]",3206.757272720337,58,2,0,0,0,0
cosine,"[1, 2]",3206.789142847061,58,5,0,0,0,0
cosine,"[1, 2]",3206.8302698135376,58,9,0,0,0,0
cosine,"[1, 2]",3206.8725786209106,58,10,0,0,0,0
cosine,"[1, 2]",3207.080646753311,59,0,0,0,0,0
cosine,"[1, 2]",3222.861827850342,59,1,0,0,0,0
cosine,"[1, 2]",3240.274827003479,59,2,1,1.0,1.0,1.0
cosine,"[1, 2]",3248.1220920085907,59,3,0,0,0,0
cosine,"[1, 2]",3248.1557528972626,59,4,0,0,0,0
cosine,"[1, 2]",3248.190976858139,59,5,0,0,0,0
cosine,"[1, 2]",3248.22021484375,59,6,0,0,0,0
cosine,"[1, 2]",3264.648280620575,59,7,0,0,0,0
cosine,"[1, 2]",3264.7583107948303,60,0,0,0,0,0
cosine,"[1, 2]",3279.024659872055,60,3,0,0,0,0
cosine,"[1, 2]",3279.055368900299,60,4,0,0,0,0
cosine,"[1, 2]",3279.093876838684,60,5,0,0,0,0
cosine,"[1, 2]",3279.1344759464264,60,7,0,0,0,0
cosine,"[1, 2]",3279.3166337013245,61,3,0,0,0,0
cosine,"[1, 2]",3279.40118598938,61,8,0,0,0,0
cosine,"[1, 2]",3279.5743186473846,62,0,0,0,0,0
cosine,"[1, 2]",3279.6277618408203,62,2,0,0,0,0
cosine,"[1, 2]",3279.6658067703247,62,3,0,0,0,0
cosine,"[1, 2]",3279.7034108638763,62,4,0,0,0,0
cosine,"[1, 2]",3279.741590976715,62,5,0,0,0,0
cosine,"[1, 2]",3279.781725883484,62,6,0,0,0,0
cosine,"[1, 2]",3279.8335707187653,62,8,0,0,0,0
cosine,"[1, 2]",3298.4645659923553,63,0,0,0.5,0.3333333333333333,0.4
cosine,"[1, 2]",3298.497466802597,63,1,0,0,0,0
cosine,"[1, 2]",3298.580873966217,63,3,0,0,0,0
cosine,"[1, 2]",3315.631331682205,63,5,0,0,0,0
cosine,"[1, 2]",3315.663591861725,63,6,0,0,0,0
cosine,"[1, 2]",3315.7053146362305,63,7,0,0,0,0
cosine,"[1, 2]",3315.7393836975098,63,9,0,0,0,0
cosine,"[1, 2]",3315.7845277786255,63,10,0,0,0,0
cosine,"[1, 2]",3315.987376689911,64,2,0,0,0,0
cosine,"[1, 2]",3316.0308396816254,64,3,0,0,0,0
cosine,"[1, 2]",3316.0706918239594,64,4,0,0,0,0
cosine,"[1, 2]",3316.1086246967316,64,5,0,0,0,0
cosine,"[1, 2]",3316.1490108966827,64,6,0,0,0,0
cosine,"[1, 2]",3316.401338815689,65,1,0,0,0,0
cosine,"[1, 2]",3316.4323377609253,65,2,0,0,0,0
cosine,"[1, 2]",3316.468772649765,65,3,0,0,0,0
cosine,"[1, 2]",3316.510566711426,65,4,0,0,0,0
cosine,"[1, 2]",3334.41419172287,65,5,0,0,0,0
cosine,"[1, 2]",3334.444645881653,65,6,0,0,0,0
cosine,"[1, 2]",3334.480442762375,65,7,0,0,0,0
cosine,"[1, 2]",3334.790392637253,66,1,0,0,0,0
cosine,"[1, 2]",3334.843972682953,66,3,0,0,0,0
cosine,"[1, 2]",3334.889354944229,66,4,0,0,0,0
cosine,"[1, 2]",3334.9345936775208,66,5,0,0,0,0
cosine,"[1, 2]",3334.9763967990875,66,6,0,0,0,0
cosine,"[1, 2]",3335.0189588069916,66,7,0,0,0,0
cosine,"[1, 2]",3335.062831878662,66,8,0,0,0,0
cosine,"[1, 2]",3335.2182977199554,67,1,0,0,0,0
cosine,"[1, 2]",3335.2602739334106,67,2,0,0,0,0
cosine,"[1, 2]",3335.2952439785004,67,3,0,0,0,0
cosine,"[1, 2]",3335.3320817947388,67,4,0,0,0,0
cosine,"[1, 2]",3335.3670856952667,67,5,0,0,0,0
cosine,"[1, 2]",3335.406070947647,67,6,0,0,0,0
cosine,"[1, 2]",3335.44314289093,67,8,0,0,0,0
cosine,"[1, 2]",3335.714433670044,68,4,0,0,0,0
cosine,"[1, 2]",3335.759836912155,68,7,0,0,0,0
cosine,"[1, 2]",3335.8855826854706,69,0,0,0,0,0
cosine,"[1, 2]",3335.9225738048553,69,1,0,0,0,0
cosine,"[1, 2]",3335.955506801605,69,2,0,0,0,0
cosine,"[1, 2]",3335.9886746406555,69,3,0,0,0,0
cosine,"[1, 2]",3336.0175869464874,69,4,0,0,0,0
cosine,"[1, 2]",3336.0539638996124,69,7,0,0,0,0
cosine,"[1, 2]",3336.202018737793,70,0,0,0,0,0
cosine,"[1, 2]",3336.2429308891296,70,1,0,0,0,0
cosine,"[1, 2]",3336.283947944641,70,2,0,0,0,0
cosine,"[1, 2]",3346.3581008911133,70,3,0,0.2222222222222222,1.0,0.3636363636363636
cosine,"[1, 2]",3346.388053894043,70,4,0,0,0,0
cosine,"[1, 2]",3346.424719810486,70,6,0,0,0,0
cosine,"[1, 2]",3346.452373981476,70,7,0,0,0,0
cosine,"[1, 2]",3346.4908158779144,70,8,0,0,0,0
cosine,"[1, 2]",3346.668895959854,71,0,0,0,0,0
cosine,"[1, 2]",3346.7232127189636,71,2,0,0,0,0
cosine,"[1, 2]",3346.76455783844,71,3,0,0,0,0
cosine,"[1, 2]",3346.801106929779,71,5,0,0,0,0
cosine,"[1, 2]",3347.0856256484985,72,1,0,0,0,0
cosine,"[1, 2]",3347.117584705353,72,2,0,0,0,0
cosine,"[1, 2]",3347.154534816742,72,3,0,0,0,0
cosine,"[1, 2]",3347.1938066482544,72,4,0,0,0,0
cosine,"[1, 2]",3347.2309577465057,72,5,0,0,0,0
cosine,"[1, 2]",3347.275322675705,72,6,0,0,0,0
