Chunk_size,Chunk_Overlap,Dist_Func,Top_N,Time,Story Number,Question Number,EM,Precision,Recall,F1,Error
100,0.2,pairwise,1,16303.82241511345,93,27,0,1.0,1.0,1.0,0
100,0.2,pairwise,1,16314.055547237396,93,28,0,0,0,0,0
100,0.2,pairwise,1,16324.405606269836,94,6,0,0,0,0,0
100,0.2,pairwise,1,16337.61819601059,95,1,0,0,0,0,0
100,0.2,pairwise,1,16353.776561260223,96,1,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,16369.963016986847,96,2,0,0.125,1.0,0.2222222222222222,0
100,0.2,pairwise,1,16385.91615509987,96,3,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,16401.956076145172,96,6,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,16415.7054541111,97,1,0,1.0,0.6666666666666666,0.8,0
100,0.2,pairwise,1,16427.678733110428,97,2,0,0,0,0,0
100,0.2,pairwise,1,16441.40718603134,97,3,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,16455.198895215988,97,4,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,16479.696486234665,97,7,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,16493.350023269653,97,9,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,16507.054194927216,97,10,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,16520.780449151993,97,12,0,1.0,0.6666666666666666,0.8,0
100,0.2,pairwise,1,16532.7047290802,97,13,0,0,0,0,0
100,0.2,pairwise,1,16545.758946180344,97,14,0,0,0,0,0
100,0.2,pairwise,1,16559.4700820446,97,15,0,1.0,0.6666666666666666,0.8,0
100,0.2,pairwise,1,16573.17200899124,97,16,0,1.0,0.16666666666666666,0.2857142857142857,0
100,0.2,pairwise,1,16586.850051164627,97,17,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,16600.560769081116,97,18,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,16612.542599201202,97,20,0,0,0,0,0
100,0.2,pairwise,1,16626.396237134933,97,21,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,16640.096709251404,97,22,0,1.0,0.6666666666666666,0.8,0
100,0.2,pairwise,1,16652.09016919136,97,23,0,0,0,0,0
100,0.2,pairwise,1,16665.809813022614,97,24,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,16679.5047852993,97,25,1,1.0,1.0,1.0,0
100,0.2,pairwise,1,16689.72944521904,98,2,0,0,0,0,0
100,0.2,pairwise,1,16699.92304110527,98,6,0,0,0,0,0
100,0.2,pairwise,1,16704.97525715828,98,8,0,0,0,0,0
100,0.2,pairwise,1,16718.484034061432,99,9,0,0,0,0,0
100,0.2,pairwise,2,16731.175079107285,0,0,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,16743.81727218628,0,1,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,16756.854537963867,0,2,0,0.125,0.5,0.2,0
100,0.2,pairwise,2,16769.66872024536,0,5,0,0,0,0,0
100,0.2,pairwise,2,16782.380719184875,0,6,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,16795.0168902874,0,8,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,16814.42105126381,3,3,0,0,0,0,0
100,0.2,pairwise,2,16833.11044716835,3,7,0,0,0,0,0
100,0.2,pairwise,2,16840.215402126312,5,2,0,0,0,0,0
100,0.2,pairwise,2,16859.078008174896,6,0,0,0,0,0,0
100,0.2,pairwise,2,16872.3565261364,7,4,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,16885.461774110794,7,7,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,16898.442183971405,7,10,0,0.5,0.16666666666666666,0.25,0
100,0.2,pairwise,2,16911.647944927216,7,11,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,16924.890678167343,8,5,0,0,0,0,0
100,0.2,pairwise,2,16943.656251192093,8,9,0,0,0,0,0
100,0.2,pairwise,2,16954.383635997772,10,0,0,0,0,0,0
100,0.2,pairwise,2,16965.044408082962,11,1,0,0,0,0,0
100,0.2,pairwise,2,16975.122549057007,11,2,0,1.0,0.5,0.6666666666666666,0
100,0.2,pairwise,2,16985.32749915123,12,0,0,0,0,0,0
100,0.2,pairwise,2,17004.11268401146,12,5,0,0,0,0,0
100,0.2,pairwise,2,17017.483186006546,13,6,0,0,0,0,0
100,0.2,pairwise,2,17029.74945116043,13,7,0,0,0,0,0
100,0.2,pairwise,2,17037.39782309532,17,2,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,17059.139659166336,18,7,0,0.2222222222222222,0.14285714285714285,0.17391304347826086,0
100,0.2,pairwise,2,17072.404158115387,18,8,0,0.25,0.4,0.3076923076923077,0
100,0.2,pairwise,2,17089.08574604988,19,8,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,17099.173273086548,20,2,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,17109.270421028137,20,4,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,17119.328424930573,20,7,0,0,0,0,0
100,0.2,pairwise,2,17129.481651067734,21,1,0,0,0,0,0
100,0.2,pairwise,2,17139.68795800209,21,3,0,0,0,0,0
100,0.2,pairwise,2,17152.96093916893,23,4,0,0,0,0,0
100,0.2,pairwise,2,17164.276925086975,24,1,0,0,0,0,0
100,0.2,pairwise,2,17174.570350170135,24,10,0,0,0,0,0
100,0.2,pairwise,2,17194.47873210907,28,0,0,0,0,0,0
100,0.2,pairwise,2,17213.514978170395,28,12,0,0.2,0.09090909090909091,0.12500000000000003,0
100,0.2,pairwise,2,17226.887011051178,28,24,0,0,0,0,0
100,0.2,pairwise,2,17241.058722019196,32,0,1,0,0,0,0
100,0.2,pairwise,2,17254.189937353134,32,3,0,0,0,0,0
100,0.2,pairwise,2,17271.54973912239,32,9,0,0,0,0,0
100,0.2,pairwise,2,17277.561994075775,33,5,0,0,0,0,0
100,0.2,pairwise,2,17290.778284072876,34,2,0,0,0,0,0
100,0.2,pairwise,2,17297.473417043686,35,3,0,0,0,0,0
100,0.2,pairwise,2,17316.316514015198,36,1,0,0,0,0,0
100,0.2,pairwise,2,17329.46686911583,36,16,0,0,0,0,0
100,0.2,pairwise,2,17347.719716072083,37,3,0,0.06666666666666667,0.5,0.11764705882352941,0
100,0.2,pairwise,2,17357.78077316284,37,4,0,0,0,0,0
100,0.2,pairwise,2,17375.00439929962,37,8,0,0,0,0,0
100,0.2,pairwise,2,17384.898163080215,38,8,0,0,0,0,0
100,0.2,pairwise,2,17389.97433924675,39,1,0,0,0,0,0
100,0.2,pairwise,2,17400.452570199966,40,1,0,0,0,0,0
100,0.2,pairwise,2,17411.08135819435,40,2,0,0,0,0,0
100,0.2,pairwise,2,17430.05555009842,42,1,0,0,0,0,0
100,0.2,pairwise,2,17448.752660036087,42,7,0,0,0,0,0
100,0.2,pairwise,2,17467.46527814865,42,11,0,0,0,0,0
100,0.2,pairwise,2,17477.991648197174,43,5,0,0,0,0,0
100,0.2,pairwise,2,17507.85066509247,48,0,0,0.25,1.0,0.4,0
100,0.2,pairwise,2,17519.864896059036,48,1,0,0,0,0,0
100,0.2,pairwise,2,17536.757260084152,48,2,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,17553.700516223907,48,3,0,0.3333333333333333,1.0,0.5,0
100,0.2,pairwise,2,17565.95985007286,48,4,0,0,0,0,0
100,0.2,pairwise,2,17582.841637134552,48,5,0,1.0,0.25,0.4,0
100,0.2,pairwise,2,17599.983220100403,48,7,0,1.0,0.25,0.4,0
100,0.2,pairwise,2,17618.783657073975,49,2,0,0,0,0,0
100,0.2,pairwise,2,17629.0176551342,49,3,0,0,0,0,0
100,0.2,pairwise,2,17639.157086133957,49,4,0,0,0,0,0
100,0.2,pairwise,2,17659.640188217163,51,1,0,0,0,0,0
100,0.2,pairwise,2,17670.0918841362,51,5,0,0,0,0,0
100,0.2,pairwise,2,17688.70870399475,51,7,0,0.5,0.16666666666666666,0.25,0
100,0.2,pairwise,2,17707.73711705208,53,10,0,0,0,0,0
100,0.2,pairwise,2,17723.460742235184,57,2,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,17740.019922971725,57,7,0,0,0,0,0
100,0.2,pairwise,2,17755.02176618576,57,8,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,17761.222620248795,58,10,0,1.0,0.5,0.6666666666666666,0
100,0.2,pairwise,2,17773.367541074753,59,0,0,0,0,0,0
100,0.2,pairwise,2,17789.8239030838,59,1,0,0,0,0,0
100,0.2,pairwise,2,17799.981198072433,59,2,0,0,0,0,0
100,0.2,pairwise,2,17806.29758000374,59,3,0,0,0,0,0
100,0.2,pairwise,2,17820.146944999695,59,6,0,0,0,0,0
100,0.2,pairwise,2,17833.22618508339,59,7,0,0,0,0,0
100,0.2,pairwise,2,17848.43241405487,60,0,0,0.5,1.0,0.6666666666666666,0
100,0.2,pairwise,2,17864.09662604332,60,3,0,0.7058823529411765,1.0,0.8275862068965517,0
100,0.2,pairwise,2,17879.58194899559,60,4,0,0.3333333333333333,0.375,0.35294117647058826,0
100,0.2,pairwise,2,17898.96428012848,63,0,0,0,0,0,0
100,0.2,pairwise,2,17909.2920730114,63,9,0,0,0,0,0
100,0.2,pairwise,2,17923.87493610382,63,10,0,0,0,0,0
100,0.2,pairwise,2,17941.198474168777,65,1,0,0,0,0,0
100,0.2,pairwise,2,17958.22486805916,65,2,0,0,0,0,0
100,0.2,pairwise,2,17966.906821250916,65,5,0,0,0,0,0
100,0.2,pairwise,2,17977.102882146835,65,6,0,0,0,0,0
100,0.2,pairwise,2,17987.22209906578,65,7,0,0,0,0,0
100,0.2,pairwise,2,18006.11238193512,66,5,0,0,0,0,0
100,0.2,pairwise,2,18024.791825294495,66,8,0,0,0,0,0
100,0.2,pairwise,2,18035.466633081436,67,6,0,0,0,0,0
100,0.2,pairwise,2,18054.291768074036,69,0,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,18072.600171089172,69,1,0,0.3333333333333333,1.0,0.5,0
100,0.2,pairwise,2,18091.244911193848,69,2,0,0,0,0,0
100,0.2,pairwise,2,18101.3979511261,69,7,0,0,0,0,0
100,0.2,pairwise,2,18106.641705989838,70,3,0,0,0,0,0
100,0.2,pairwise,2,18135.926661252975,72,2,0,0,0,0,0
100,0.2,pairwise,2,18150.582258939743,72,5,0,0,0,0,0
100,0.2,pairwise,2,18168.29926419258,73,8,0,0,0,0,0
100,0.2,pairwise,2,18180.363228321075,74,0,0,0,0,0,0
100,0.2,pairwise,2,18192.61616897583,74,3,0,0,0,0,0
100,0.2,pairwise,2,18205.200533151627,74,4,0,0.1875,1.0,0.3157894736842105,0
100,0.2,pairwise,2,18217.32123017311,74,6,0,0,0,0,0
100,0.2,pairwise,2,18236.24505496025,75,6,0,0,0,0,0
100,0.2,pairwise,2,18246.279186964035,78,1,0,0.16666666666666666,0.5,0.25,0
100,0.2,pairwise,2,18258.954894065857,78,3,0,0,0,0,0
100,0.2,pairwise,2,18269.648864030838,80,7,0,0,0,0,0
100,0.2,pairwise,2,18288.261882305145,81,2,0,0,0,0,0
100,0.2,pairwise,2,18298.60453915596,82,3,0,0,0,0,0
100,0.2,pairwise,2,18317.071478128433,82,5,0,0,0,0,0
100,0.2,pairwise,2,18324.102219104767,83,0,0,0,0,0,0
100,0.2,pairwise,2,18336.527653217316,84,8,0,0,0,0,0
100,0.2,pairwise,2,18352.421298980713,86,2,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,18367.679985284805,86,6,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,18382.97521996498,86,8,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,18395.839283943176,87,0,0,0,0,0,0
100,0.2,pairwise,2,18414.690439224243,88,0,0,0,0,0,0
100,0.2,pairwise,2,18428.8603451252,88,3,0,0,0,0,0
100,0.2,pairwise,2,18439.167640209198,89,3,0,0,0,0,0
100,0.2,pairwise,2,18448.16905117035,90,6,0,0,0,0,0
100,0.2,pairwise,2,18458.330884218216,90,7,0,0,0,0,0
100,0.2,pairwise,2,18477.09820818901,91,3,0,0,0,0,0
100,0.2,pairwise,2,18486.087357997894,91,6,0,0,0,0,0
100,0.2,pairwise,2,18496.03692007065,91,7,0,0,0,0,0
100,0.2,pairwise,2,18515.081603050232,93,0,0,0,0,0,0
100,0.2,pairwise,2,18533.66050505638,93,2,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,18552.233789920807,93,5,0,0,0,0,0
100,0.2,pairwise,2,18570.836358308792,93,6,0,0,0,0,0
100,0.2,pairwise,2,18589.460933208466,93,9,0,1.0,0.3333333333333333,0.5,0
100,0.2,pairwise,2,18608.164026260376,93,15,0,1.0,1.0,1.0,0
100,0.2,pairwise,2,18626.76292514801,93,18,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,18645.432752132416,93,22,0,0,0,0,0
100,0.2,pairwise,2,18664.096073150635,93,24,0,0,0,0,0
100,0.2,pairwise,2,18682.653517246246,93,27,0,1.0,1.0,1.0,0
100,0.2,pairwise,2,18692.793653011322,93,28,0,0,0,0,0
100,0.2,pairwise,2,18703.09138607979,94,6,0,0,0,0,0
100,0.2,pairwise,2,18716.536001205444,94,8,0,0,0,0,0
100,0.2,pairwise,2,18732.828716039658,96,1,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,18748.986539125443,96,2,0,0.125,1.0,0.2222222222222222,0
100,0.2,pairwise,2,18764.929527044296,96,3,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,18780.955097198486,96,6,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,18793.056247234344,97,2,0,0,0,0,0
100,0.2,pairwise,2,18806.773583173752,97,3,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,18820.549903154373,97,4,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,18845.077285289764,97,7,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,18858.82669901848,97,10,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,18872.568141222,97,12,0,1.0,0.6666666666666666,0.8,0
100,0.2,pairwise,2,18887.763379096985,97,13,0,0,0,0,0
100,0.2,pairwise,2,18894.536266088486,97,14,0,0,0,0,0
100,0.2,pairwise,2,18908.330104112625,97,17,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,18922.03480195999,97,18,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,18933.99480032921,97,20,0,0,0,0,0
100,0.2,pairwise,2,18947.85285305977,97,21,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,18961.53485417366,97,22,0,1.0,0.6666666666666666,0.8,0
100,0.2,pairwise,2,18973.511505126953,97,23,0,0,0,0,0
100,0.2,pairwise,2,18987.191425085068,97,24,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,19000.855697155,97,25,1,1.0,1.0,1.0,0
100,0.2,pairwise,2,19011.104518175125,98,2,0,0,0,0,0
100,0.2,pairwise,2,19021.27761220932,98,6,0,0,0,0,0
100,0.2,pairwise,2,19026.323315143585,98,8,0,0,0,0,0
100,0.2,pairwise,2,19039.78816509247,99,9,0,0,0,0,0
100,0.2,cosine,1,19052.466908931732,0,0,1,1.0,1.0,1.0,0
100,0.2,cosine,1,19065.514211177826,0,2,0,0.125,0.5,0.2,0
100,0.2,cosine,1,19078.296790122986,0,5,0,0,0,0,0
100,0.2,cosine,1,19088.370610952377,0,7,0,0,0,0,0
100,0.2,cosine,1,19098.372497320175,0,8,0,0,0,0,0
100,0.2,cosine,1,19108.5754570961,1,4,0,0,0,0,0
100,0.2,cosine,1,19118.650017023087,1,5,0,0,0,0,0
100,0.2,cosine,1,19127.65314221382,2,7,0,0,0,0,0
100,0.2,cosine,1,19136.297424316406,2,8,0,0,0,0,0
100,0.2,cosine,1,19154.95011115074,3,3,0,0,0,0,0
100,0.2,cosine,1,19173.60017514229,3,7,0,0,0,0,0
100,0.2,cosine,1,19184.360657930374,5,1,0,0,0,0,0
100,0.2,cosine,1,19190.911630153656,5,2,0,0,0,0,0
100,0.2,cosine,1,19204.249665021896,5,8,0,0,0,0,0
100,0.2,cosine,1,19222.954040050507,6,0,0,0,0,0,0
100,0.2,cosine,1,19229.86440205574,7,4,0,0,0,0,0
100,0.2,cosine,1,19242.855185985565,7,10,0,0.5,0.16666666666666666,0.25,0
100,0.2,cosine,1,19256.042865276337,7,11,1,1.0,1.0,1.0,0
100,0.2,cosine,1,19269.275593996048,8,5,0,0,0,0,0
100,0.2,cosine,1,19287.943560123444,8,9,0,0,0,0,0
100,0.2,cosine,1,19301.7373111248,9,0,0,0,0,0,0
100,0.2,cosine,1,19312.29625916481,10,0,0,0,0,0,0
100,0.2,cosine,1,19322.61671924591,10,4,0,0,0,0,0
100,0.2,cosine,1,19333.08783006668,11,1,0,0,0,0,0
100,0.2,cosine,1,19343.1515750885,11,2,0,1.0,0.5,0.6666666666666666,0
100,0.2,cosine,1,19353.368103981018,12,0,0,0,0,0,0
100,0.2,cosine,1,19372.131323099136,12,5,0,0,0,0,0
100,0.2,cosine,1,19384.770698070526,13,7,0,0,0,0,0
100,0.2,cosine,1,19392.37552213669,17,2,1,1.0,1.0,1.0,0
100,0.2,cosine,1,19396.503351211548,17,4,0,0,0,0,0
100,0.2,cosine,1,19418.189158201218,18,7,0,0.2222222222222222,0.14285714285714285,0.17391304347826086,0
100,0.2,cosine,1,19431.445703983307,18,8,0,0.25,0.4,0.3076923076923077,0
100,0.2,cosine,1,19441.79654622078,20,2,1,1.0,1.0,1.0,0
100,0.2,cosine,1,19451.883644342422,20,4,1,1.0,1.0,1.0,0
100,0.2,cosine,1,19461.928611040115,20,7,0,0,0,0,0
100,0.2,cosine,1,19472.080653190613,21,1,0,0,0,0,0
100,0.2,cosine,1,19482.28278708458,21,3,0,0,0,0,0
100,0.2,cosine,1,19493.40863418579,24,10,0,0,0,0,0
100,0.2,cosine,1,19513.33378314972,28,0,0,0,0,0,0
100,0.2,cosine,1,19532.220090150833,28,12,0,0.2,0.09090909090909091,0.12500000000000003,0
100,0.2,cosine,1,19550.729031324387,28,15,0,0,0,0,0
100,0.2,cosine,1,19564.00666499138,28,24,0,0,0,0,0
100,0.2,cosine,1,19578.150452136993,32,0,1,0,0,0,0
100,0.2,cosine,1,19591.27752304077,32,3,0,0,0,0,0
100,0.2,cosine,1,19597.42070198059,33,5,0,0,0,0,0
100,0.2,cosine,1,19611.78462123871,34,0,0,0,0,0,0
100,0.2,cosine,1,19625.4767742157,34,2,0,0,0,0,0
100,0.2,cosine,1,19640.687971115112,35,3,0,0,0,0,0
100,0.2,cosine,1,19659.520565986633,36,1,0,0,0,0,0
100,0.2,cosine,1,19678.108912229538,37,3,0,0.06666666666666667,0.5,0.11764705882352941,0
100,0.2,cosine,1,19688.15992498398,37,4,0,0,0,0,0
100,0.2,cosine,1,19705.37595319748,37,8,0,0,0,0,0
100,0.2,cosine,1,19715.26621413231,38,8,0,0,0,0,0
100,0.2,cosine,1,19720.33950805664,39,1,0,0,0,0,0
100,0.2,cosine,1,19730.81049513817,40,1,0,0,0,0,0
100,0.2,cosine,1,19750.152098178864,42,7,0,0,0,0,0
100,0.2,cosine,1,19768.83035326004,42,11,0,0,0,0,0
100,0.2,cosine,1,19779.333739995956,43,5,0,0,0,0,0
100,0.2,cosine,1,19808.62961411476,48,0,0,0.25,1.0,0.4,0
100,0.2,cosine,1,19820.637028217316,48,1,0,0,0,0,0
100,0.2,cosine,1,19837.48569226265,48,2,1,1.0,1.0,1.0,0
100,0.2,cosine,1,19854.28847527504,48,3,0,0.3333333333333333,1.0,0.5,0
100,0.2,cosine,1,19866.423005104065,48,4,0,0,0,0,0
100,0.2,cosine,1,19883.29263305664,48,5,0,1.0,0.25,0.4,0
100,0.2,cosine,1,19900.445947170258,48,7,0,1.0,0.25,0.4,0
100,0.2,cosine,1,19919.243360042572,49,2,0,0,0,0,0
100,0.2,cosine,1,19929.473962068558,49,3,0,0,0,0,0
100,0.2,cosine,1,19939.611196279526,49,4,0,0,0,0,0
100,0.2,cosine,1,19960.07143497467,51,1,0,0,0,0,0
100,0.2,cosine,1,19970.68757724762,51,5,0,0,0,0,0
100,0.2,cosine,1,19989.306187152863,51,7,0,0.5,0.16666666666666666,0.25,0
100,0.2,cosine,1,20008.329704999924,53,10,0,0,0,0,0
100,0.2,cosine,1,20024.067275047302,57,2,1,1.0,1.0,1.0,0
100,0.2,cosine,1,20040.631820201874,57,7,0,0,0,0,0
100,0.2,cosine,1,20055.640331029892,57,8,1,1.0,1.0,1.0,0
100,0.2,cosine,1,20061.82627606392,58,10,0,1.0,0.5,0.6666666666666666,0
100,0.2,cosine,1,20073.96373295784,59,0,0,0,0,0,0
100,0.2,cosine,1,20090.423174142838,59,1,0,0,0,0,0
100,0.2,cosine,1,20100.59077501297,59,2,0,0,0,0,0
100,0.2,cosine,1,20106.90484213829,59,3,0,0,0,0,0
100,0.2,cosine,1,20120.77193403244,59,6,0,0,0,0,0
100,0.2,cosine,1,20133.84669113159,59,7,0,0,0,0,0
100,0.2,cosine,1,20149.61053109169,60,3,0,0.7058823529411765,1.0,0.8275862068965517,0
100,0.2,cosine,1,20165.099046945572,60,4,0,0.3333333333333333,0.375,0.35294117647058826,0
100,0.2,cosine,1,20184.483011245728,63,0,0,0,0,0,0
100,0.2,cosine,1,20198.81375002861,63,5,0,0,0,0,0
100,0.2,cosine,1,20209.100748062134,63,9,0,0,0,0,0
100,0.2,cosine,1,20218.26970720291,65,5,0,0,0,0,0
100,0.2,cosine,1,20235.27806520462,65,6,0,0,0,0,0
100,0.2,cosine,1,20245.40467095375,65,7,0,0,0,0,0
100,0.2,cosine,1,20264.287379026413,66,5,0,0,0,0,0
100,0.2,cosine,1,20282.96231818199,66,8,0,0,0,0,0
100,0.2,cosine,1,20293.616945266724,67,6,0,0,0,0,0
100,0.2,cosine,1,20312.464673042297,69,0,1,1.0,1.0,1.0,0
100,0.2,cosine,1,20330.834801912308,69,1,0,0.3333333333333333,1.0,0.5,0
100,0.2,cosine,1,20349.520457029343,69,2,0,0,0,0,0
100,0.2,cosine,1,20359.676770210266,69,7,0,0,0,0,0
100,0.2,cosine,1,20364.927938222885,70,3,0,0,0,0,0
100,0.2,cosine,1,20394.2493891716,72,2,0,0,0,0,0
100,0.2,cosine,1,20408.90443611145,72,5,0,0,0,0,0
100,0.2,cosine,1,20426.62400317192,73,8,0,0,0,0,0
100,0.2,cosine,1,20438.651730060577,74,0,0,0,0,0,0
100,0.2,cosine,1,20450.910464048386,74,3,0,0,0,0,0
100,0.2,cosine,1,20463.490774154663,74,4,0,0.1875,1.0,0.3157894736842105,0
100,0.2,cosine,1,20475.60634613037,74,6,0,0,0,0,0
100,0.2,cosine,1,20494.54278111458,75,6,0,0,0,0,0
100,0.2,cosine,1,20504.58204317093,78,1,0,0.16666666666666666,0.5,0.25,0
100,0.2,cosine,1,20517.26980829239,78,3,0,0,0,0,0
100,0.2,cosine,1,20528.028715133667,80,7,0,0,0,0,0
100,0.2,cosine,1,20546.652794122696,81,2,0,0,0,0,0
100,0.2,cosine,1,20556.99684405327,82,3,0,0,0,0,0
100,0.2,cosine,1,20575.48691010475,82,5,0,0,0,0,0
100,0.2,cosine,1,20582.517136096954,83,0,0,0,0,0,0
100,0.2,cosine,1,20594.92065525055,84,8,0,0,0,0,0
100,0.2,cosine,1,20610.802737236023,86,2,1,1.0,1.0,1.0,0
100,0.2,cosine,1,20626.058064222336,86,6,1,1.0,1.0,1.0,0
100,0.2,cosine,1,20641.374793052673,86,8,1,1.0,1.0,1.0,0
100,0.2,cosine,1,20654.24515724182,87,0,0,0,0,0,0
100,0.2,cosine,1,20673.13451910019,88,0,0,0,0,0,0
100,0.2,cosine,1,20687.301304101944,88,3,0,0,0,0,0
100,0.2,cosine,1,20697.606349229813,89,3,0,0,0,0,0
100,0.2,cosine,1,20706.618284225464,90,6,0,0,0,0,0
100,0.2,cosine,1,20716.777915239334,90,7,0,0,0,0,0
100,0.2,cosine,1,20725.97033405304,91,6,0,0,0,0,0
100,0.2,cosine,1,20735.922872066498,91,7,0,0,0,0,0
100,0.2,cosine,1,20754.944150209427,93,0,0,0,0,0,0
100,0.2,cosine,1,20773.54333114624,93,2,1,1.0,1.0,1.0,0
100,0.2,cosine,1,20792.145547151566,93,5,0,0,0,0,0
100,0.2,cosine,1,20810.75194120407,93,6,0,0,0,0,0
100,0.2,cosine,1,20829.431560993195,93,9,0,1.0,0.3333333333333333,0.5,0
100,0.2,cosine,1,20848.116508960724,93,15,0,1.0,1.0,1.0,0
100,0.2,cosine,1,20866.71607017517,93,18,1,1.0,1.0,1.0,0
100,0.2,cosine,1,20885.395309209824,93,22,0,0,0,0,0
100,0.2,cosine,1,20904.063847064972,93,24,0,0,0,0,0
100,0.2,cosine,1,20922.626779317856,93,27,0,1.0,1.0,1.0,0
100,0.2,cosine,1,20932.77348303795,93,28,0,0,0,0,0
100,0.2,cosine,1,20943.095504283905,94,6,0,0,0,0,0
100,0.2,cosine,1,20956.492540359497,94,8,0,0,0,0,0
100,0.2,cosine,1,20972.76471400261,96,1,1,1.0,1.0,1.0,0
100,0.2,cosine,1,20988.92715215683,96,2,0,0.125,1.0,0.2222222222222222,0
100,0.2,cosine,1,21004.8585562706,96,3,1,1.0,1.0,1.0,0
100,0.2,cosine,1,21020.884803056717,96,6,1,1.0,1.0,1.0,0
100,0.2,cosine,1,21032.988883972168,97,2,0,0,0,0,0
100,0.2,cosine,1,21046.701670885086,97,3,1,1.0,1.0,1.0,0
100,0.2,cosine,1,21060.470355033875,97,4,1,1.0,1.0,1.0,0
100,0.2,cosine,1,21084.96330499649,97,7,1,1.0,1.0,1.0,0
100,0.2,cosine,1,21098.689388036728,97,10,1,1.0,1.0,1.0,0
100,0.2,cosine,1,21112.407607078552,97,12,0,1.0,0.6666666666666666,0.8,0
100,0.2,cosine,1,21127.600378274918,97,13,0,0,0,0,0
100,0.2,cosine,1,21134.340261220932,97,14,0,0,0,0,0
100,0.2,cosine,1,21148.072929143906,97,17,1,1.0,1.0,1.0,0
100,0.2,cosine,1,21161.787576198578,97,18,1,1.0,1.0,1.0,0
100,0.2,cosine,1,21173.75453710556,97,20,0,0,0,0,0
100,0.2,cosine,1,21187.5934112072,97,21,1,1.0,1.0,1.0,0
100,0.2,cosine,1,21199.616176128387,97,23,0,0,0,0,0
100,0.2,cosine,1,21213.335371017456,97,24,1,1.0,1.0,1.0,0
100,0.2,cosine,1,21227.004755973816,97,25,1,1.0,1.0,1.0,0
100,0.2,cosine,1,21237.22734117508,98,2,0,0,0,0,0
100,0.2,cosine,1,21247.408529996872,98,6,0,0,0,0,0
100,0.2,cosine,1,21252.45694708824,98,8,0,0,0,0,0
100,0.2,cosine,1,21265.941293239594,99,9,0,0,0,0,0
100,0.2,cosine,2,21278.630363225937,0,0,1,1.0,1.0,1.0,0
100,0.2,cosine,2,21291.688846111298,0,2,0,0.125,0.5,0.2,0
100,0.2,cosine,2,21304.49278998375,0,5,0,0,0,0,0
100,0.2,cosine,2,21314.580337285995,0,7,0,0,0,0,0
100,0.2,cosine,2,21324.583280324936,0,8,0,0,0,0,0
100,0.2,cosine,2,21334.808660030365,1,4,0,0,0,0,0
100,0.2,cosine,2,21344.883615016937,1,5,0,0,0,0,0
100,0.2,cosine,2,21354.15315413475,2,7,0,0,0,0,0
100,0.2,cosine,2,21362.78454518318,2,8,0,0,0,0,0
100,0.2,cosine,2,21381.430655002594,3,3,0,0,0,0,0
100,0.2,cosine,2,21400.10942220688,3,7,0,0,0,0,0
100,0.2,cosine,2,21410.901979207993,5,1,0,0,0,0,0
100,0.2,cosine,2,21417.445498228073,5,2,0,0,0,0,0
100,0.2,cosine,2,21430.85573410988,5,8,0,0,0,0,0
100,0.2,cosine,2,21449.58699607849,6,0,0,0,0,0,0
